Notes,state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
,Alabama,1,1999,1999,Female,F,10,2293259,Unreliable
,Alabama,1,1999,1999,Male,M,16,2136884,Unreliable
,Alabama,1,2000,2000,Female,F,12,2300596,Unreliable
,Alabama,1,2000,2000,Male,M,19,2146504,Unreliable
,Alabama,1,2001,2001,Female,F,19,2309496,Unreliable
,Alabama,1,2001,2001,Male,M,28,2158138,1.3
,Alabama,1,2002,2002,Female,F,25,2314370,1.1
,Alabama,1,2002,2002,Male,M,36,2165719,1.7
,Alabama,1,2003,2003,Female,F,14,2324069,Unreliable
,Alabama,1,2003,2003,Male,M,26,2179422,1.2
,Alabama,1,2004,2004,Female,F,25,2337857,1.1
,Alabama,1,2004,2004,Male,M,51,2192872,2.3
,Alabama,1,2005,2005,Female,F,22,2356423,0.9
,Alabama,1,2005,2005,Male,M,43,2213382,1.9
,Alabama,1,2006,2006,Female,F,45,2385480,1.9
,Alabama,1,2006,2006,Male,M,51,2243501,2.3
,Alabama,1,2007,2007,Female,F,54,2407275,2.2
,Alabama,1,2007,2007,Male,M,92,2265565,4.1
,Alabama,1,2008,2008,Female,F,66,2430257,2.7
,Alabama,1,2008,2008,Male,M,90,2287949,3.9
,Alabama,1,2009,2009,Female,F,74,2448159,3
,Alabama,1,2009,2009,Male,M,104,2309779,4.5
,Alabama,1,2010,2010,Female,F,58,2459548,2.4
,Alabama,1,2010,2010,Male,M,109,2320188,4.7
,Alabama,1,2011,2011,Female,F,68,2473249,2.7
,Alabama,1,2011,2011,Male,M,93,2329491,4
,Alabama,1,2012,2012,Female,F,55,2483466,2.2
,Alabama,1,2012,2012,Male,M,92,2338557,3.9
,Alabama,1,2013,2013,Female,F,53,2488375,2.1
,Alabama,1,2013,2013,Male,M,97,2345347,4.1
,Alabama,1,2014,2014,Female,F,98,2499410,3.9
,Alabama,1,2014,2014,Male,M,154,2349967,6.6
,Alabama,1,2015,2015,Female,F,91,2505795,3.6
,Alabama,1,2015,2015,Male,M,170,2353184,7.2
,Alabama,1,2016,2016,Female,F,111,2507714,4.4
,Alabama,1,2016,2016,Male,M,209,2355586,8.9
,Alabama,1,2017,2017,Female,F,128,2514911,5.1
,Alabama,1,2017,2017,Male,M,267,2359836,11.3
,Alabama,1,2018,2018,Female,F,119,2523756,4.7
,Alabama,1,2018,2018,Male,M,234,2364115,9.9
,Alabama,1,2019,2019,Female,F,138,2533668,5.4
,Alabama,1,2019,2019,Male,M,250,2369517,10.6
,Alabama,1,2020,2020,Female,F,181,2544566,7.1
,Alabama,1,2020,2020,Male,M,413,2376966,17.4
,Alaska,2,1999,1999,Female,F,Suppressed,301267,Suppressed
,Alaska,2,1999,1999,Male,M,Suppressed,323514,Suppressed
,Alaska,2,2000,2000,Female,F,13,302820,Unreliable
,Alaska,2,2000,2000,Male,M,Suppressed,324112,Suppressed
,Alaska,2,2001,2001,Female,F,Suppressed,305579,Suppressed
,Alaska,2,2001,2001,Male,M,Suppressed,328135,Suppressed
,Alaska,2,2002,2002,Female,F,Suppressed,309633,Suppressed
,Alaska,2,2002,2002,Male,M,Suppressed,332704,Suppressed
,Alaska,2,2003,2003,Female,F,Suppressed,313034,Suppressed
,Alaska,2,2003,2003,Male,M,Suppressed,335380,Suppressed
,Alaska,2,2004,2004,Female,F,Suppressed,317807,Suppressed
,Alaska,2,2004,2004,Male,M,Suppressed,341479,Suppressed
,Alaska,2,2005,2005,Female,F,Suppressed,320920,Suppressed
,Alaska,2,2005,2005,Male,M,Suppressed,346026,Suppressed
,Alaska,2,2006,2006,Female,F,Suppressed,325121,Suppressed
,Alaska,2,2006,2006,Male,M,20,350181,5.7
,Alaska,2,2007,2007,Female,F,Suppressed,327138,Suppressed
,Alaska,2,2007,2007,Male,M,Suppressed,353162,Suppressed
,Alaska,2,2008,2008,Female,F,17,329412,Unreliable
,Alaska,2,2008,2008,Male,M,49,358043,13.7
,Alaska,2,2009,2009,Female,F,25,337002,7.4
,Alaska,2,2009,2009,Male,M,48,361893,13.3
,Alaska,2,2010,2010,Female,F,27,340603,7.9
,Alaska,2,2010,2010,Male,M,30,369628,8.1
,Alaska,2,2011,2011,Female,F,19,347526,Unreliable
,Alaska,2,2011,2011,Male,M,43,375192,11.5
,Alaska,2,2012,2012,Female,F,30,350211,8.6
,Alaska,2,2012,2012,Male,M,48,381238,12.6
,Alaska,2,2013,2013,Female,F,20,349564,5.7
,Alaska,2,2013,2013,Male,M,48,385568,12.4
,Alaska,2,2014,2014,Female,F,26,349436,7.4
,Alaska,2,2014,2014,Male,M,42,387296,10.8
,Alaska,2,2015,2015,Female,F,30,349407,8.6
,Alaska,2,2015,2015,Male,M,49,389025,12.6
,Alaska,2,2016,2016,Female,F,20,353762,5.7
,Alaska,2,2016,2016,Male,M,62,388132,16
,Alaska,2,2017,2017,Female,F,34,353003,9.6
,Alaska,2,2017,2017,Male,M,55,386792,14.2
,Alaska,2,2018,2018,Female,F,28,352865,7.9
,Alaska,2,2018,2018,Male,M,33,384573,8.6
,Alaska,2,2019,2019,Female,F,19,350127,Unreliable
,Alaska,2,2019,2019,Male,M,56,381418,14.7
,Alaska,2,2020,2020,Female,F,37,349621,10.6
,Alaska,2,2020,2020,Male,M,66,381537,17.3
,Arizona,4,1999,1999,Female,F,34,2518300,1.4
,Arizona,4,1999,1999,Male,M,149,2505524,5.9
,Arizona,4,2000,2000,Female,F,34,2569575,1.3
,Arizona,4,2000,2000,Male,M,161,2561057,6.3
,Arizona,4,2001,2001,Female,F,53,2641676,2
,Arizona,4,2001,2001,Male,M,159,2631801,6
,Arizona,4,2002,2002,Female,F,67,2704217,2.5
,Arizona,4,2002,2002,Male,M,188,2692038,7
,Arizona,4,2003,2003,Female,F,91,2764077,3.3
,Arizona,4,2003,2003,Male,M,192,2746287,7
,Arizona,4,2004,2004,Female,F,71,2835606,2.5
,Arizona,4,2004,2004,Male,M,201,2816798,7.1
,Arizona,4,2005,2005,Female,F,113,2930811,3.9
,Arizona,4,2005,2005,Male,M,202,2908266,6.9
,Arizona,4,2006,2006,Female,F,118,3026134,3.9
,Arizona,4,2006,2006,Male,M,249,3003007,8.3
,Arizona,4,2007,2007,Female,F,118,3096998,3.8
,Arizona,4,2007,2007,Male,M,251,3070683,8.2
,Arizona,4,2008,2008,Female,F,139,3155278,4.4
,Arizona,4,2008,2008,Male,M,261,3125084,8.4
,Arizona,4,2009,2009,Female,F,166,3189908,5.2
,Arizona,4,2009,2009,Male,M,323,3153246,10.2
,Arizona,4,2010,2010,Female,F,201,3216194,6.2
,Arizona,4,2010,2010,Male,M,329,3175823,10.4
,Arizona,4,2011,2011,Female,F,161,3258634,4.9
,Arizona,4,2011,2011,Male,M,304,3223871,9.4
,Arizona,4,2012,2012,Female,F,158,3294772,4.8
,Arizona,4,2012,2012,Male,M,259,3258483,7.9
,Arizona,4,2013,2013,Female,F,158,3331505,4.7
,Arizona,4,2013,2013,Male,M,276,3295119,8.4
,Arizona,4,2014,2014,Female,F,166,3387637,4.9
,Arizona,4,2014,2014,Male,M,331,3343847,9.9
,Arizona,4,2015,2015,Female,F,216,3436575,6.3
,Arizona,4,2015,2015,Male,M,350,3391490,10.3
,Arizona,4,2016,2016,Female,F,222,3488176,6.4
,Arizona,4,2016,2016,Male,M,458,3442895,13.3
,Arizona,4,2017,2017,Female,F,249,3527969,7.1
,Arizona,4,2017,2017,Male,M,568,3488301,16.3
,Arizona,4,2018,2018,Female,F,289,3606307,8
,Arizona,4,2018,2018,Male,M,714,3565339,20
,Arizona,4,2019,2019,Female,F,318,3661420,8.7
,Arizona,4,2019,2019,Male,M,872,3617297,24.1
,Arizona,4,2020,2020,Female,F,470,3735475,12.6
,Arizona,4,2020,2020,Male,M,1280,3685926,34.7
,Arkansas,5,1999,1999,Female,F,Suppressed,1359445,Suppressed
,Arkansas,5,1999,1999,Male,M,Suppressed,1292415,Suppressed
,Arkansas,5,2000,2000,Female,F,Suppressed,1368707,Suppressed
,Arkansas,5,2000,2000,Male,M,Suppressed,1304693,Suppressed
,Arkansas,5,2001,2001,Female,F,Suppressed,1376845,Suppressed
,Arkansas,5,2001,2001,Male,M,Suppressed,1314726,Suppressed
,Arkansas,5,2002,2002,Female,F,10,1383239,Unreliable
,Arkansas,5,2002,2002,Male,M,15,1322688,Unreliable
,Arkansas,5,2003,2003,Female,F,Suppressed,1391523,Suppressed
,Arkansas,5,2003,2003,Male,M,16,1333293,Unreliable
,Arkansas,5,2004,2004,Female,F,14,1403048,Unreliable
,Arkansas,5,2004,2004,Male,M,36,1346638,2.7
,Arkansas,5,2005,2005,Female,F,12,1418295,Unreliable
,Arkansas,5,2005,2005,Male,M,41,1362802,3
,Arkansas,5,2006,2006,Female,F,17,1438428,Unreliable
,Arkansas,5,2006,2006,Male,M,48,1383333,3.5
,Arkansas,5,2007,2007,Female,F,22,1451358,1.5
,Arkansas,5,2007,2007,Male,M,34,1397292,2.4
,Arkansas,5,2008,2008,Female,F,50,1464220,3.4
,Arkansas,5,2008,2008,Male,M,66,1410334,4.7
,Arkansas,5,2009,2009,Female,F,48,1475013,3.3
,Arkansas,5,2009,2009,Male,M,83,1421830,5.8
,Arkansas,5,2010,2010,Female,F,56,1484281,3.8
,Arkansas,5,2010,2010,Male,M,75,1431637,5.2
,Arkansas,5,2011,2011,Female,F,43,1495200,2.9
,Arkansas,5,2011,2011,Male,M,86,1442779,6
,Arkansas,5,2012,2012,Female,F,57,1500641,3.8
,Arkansas,5,2012,2012,Male,M,69,1448490,4.8
,Arkansas,5,2013,2013,Female,F,51,1505782,3.4
,Arkansas,5,2013,2013,Male,M,64,1453591,4.4
,Arkansas,5,2014,2014,Female,F,53,1509053,3.5
,Arkansas,5,2014,2014,Male,M,76,1457316,5.2
,Arkansas,5,2015,2015,Female,F,63,1515348,4.2
,Arkansas,5,2015,2015,Male,M,80,1462856,5.5
,Arkansas,5,2016,2016,Female,F,59,1520375,3.9
,Arkansas,5,2016,2016,Male,M,72,1467873,4.9
,Arkansas,5,2017,2017,Female,F,70,1528215,4.6
,Arkansas,5,2017,2017,Male,M,83,1476064,5.6
,Arkansas,5,2018,2018,Female,F,66,1533682,4.3
,Arkansas,5,2018,2018,Male,M,102,1480143,6.9
,Arkansas,5,2019,2019,Female,F,64,1536188,4.2
,Arkansas,5,2019,2019,Male,M,111,1481616,7.5
,Arkansas,5,2020,2020,Female,F,102,1543666,6.6
,Arkansas,5,2020,2020,Male,M,145,1486856,9.8
,California,6,1999,1999,Female,F,273,16800161,1.6
,California,6,1999,1999,Male,M,1058,16699043,6.3
,California,6,2000,2000,Female,F,195,16996756,1.1
,California,6,2000,2000,Male,M,696,16874892,4.1
,California,6,2001,2001,Female,F,109,17294223,0.6
,California,6,2001,2001,Male,M,383,17185235,2.2
,California,6,2002,2002,Female,F,356,17498462,2
,California,6,2002,2002,Male,M,891,17373381,5.1
,California,6,2003,2003,Female,F,319,17709509,1.8
,California,6,2003,2003,Male,M,850,17543650,4.8
,California,6,2004,2004,Female,F,360,17871415,2
,California,6,2004,2004,Male,M,810,17703161,4.6
,California,6,2005,2005,Female,F,369,17996230,2.1
,California,6,2005,2005,Male,M,773,17831713,4.3
,California,6,2006,2006,Female,F,396,18097471,2.2
,California,6,2006,2006,Male,M,863,17923731,4.8
,California,6,2007,2007,Female,F,458,18214926,2.5
,California,6,2007,2007,Male,M,946,18035385,5.2
,California,6,2008,2008,Female,F,484,18396972,2.6
,California,6,2008,2008,Male,M,1035,18207365,5.7
,California,6,2009,2009,Female,F,562,18583075,3
,California,6,2009,2009,Male,M,1164,18378154,6.3
,California,6,2010,2010,Female,F,562,18736126,3
,California,6,2010,2010,Male,M,1066,18517830,5.8
,California,6,2011,2011,Female,F,533,18943585,2.8
,California,6,2011,2011,Male,M,1138,18748327,6.1
,California,6,2012,2012,Female,F,490,19122866,2.6
,California,6,2012,2012,Male,M,1007,18918564,5.3
,California,6,2013,2013,Female,F,516,19268325,2.7
,California,6,2013,2013,Male,M,1155,19064196,6.1
,California,6,2014,2014,Female,F,573,19533596,2.9
,California,6,2014,2014,Male,M,1206,19268904,6.3
,California,6,2015,2015,Female,F,604,19701750,3.1
,California,6,2015,2015,Male,M,1190,19443068,6.1
,California,6,2016,2016,Female,F,525,19756656,2.7
,California,6,2016,2016,Male,M,1244,19493361,6.4
,California,6,2017,2017,Female,F,550,19889100,2.8
,California,6,2017,2017,Male,M,1454,19647553,7.4
,California,6,2018,2018,Female,F,619,19893468,3.1
,California,6,2018,2018,Male,M,1619,19663577,8.2
,California,6,2019,2019,Female,F,758,19867369,3.8
,California,6,2019,2019,Male,M,2241,19644854,11.4
,California,6,2020,2020,Female,F,1186,19790589,6
,California,6,2020,2020,Male,M,4121,19577489,21
,Colorado,8,1999,1999,Female,F,24,2101358,1.1
,Colorado,8,1999,1999,Male,M,84,2124660,4
,Colorado,8,2000,2000,Female,F,37,2135278,1.7
,Colorado,8,2000,2000,Male,M,78,2165983,3.6
,Colorado,8,2001,2001,Female,F,33,2195705,1.5
,Colorado,8,2001,2001,Male,M,90,2229982,4
,Colorado,8,2002,2002,Female,F,53,2228665,2.4
,Colorado,8,2002,2002,Male,M,96,2261741,4.2
,Colorado,8,2003,2003,Female,F,38,2253214,1.7
,Colorado,8,2003,2003,Male,M,118,2275518,5.2
,Colorado,8,2004,2004,Female,F,44,2274511,1.9
,Colorado,8,2004,2004,Male,M,116,2300502,5
,Colorado,8,2005,2005,Female,F,64,2308238,2.8
,Colorado,8,2005,2005,Male,M,156,2323650,6.7
,Colorado,8,2006,2006,Female,F,80,2352960,3.4
,Colorado,8,2006,2006,Male,M,163,2367463,6.9
,Colorado,8,2007,2007,Female,F,100,2396433,4.2
,Colorado,8,2007,2007,Male,M,163,2407435,6.8
,Colorado,8,2008,2008,Female,F,99,2439060,4.1
,Colorado,8,2008,2008,Male,M,190,2450670,7.8
,Colorado,8,2009,2009,Female,F,105,2480710,4.2
,Colorado,8,2009,2009,Male,M,229,2491485,9.2
,Colorado,8,2010,2010,Female,F,93,2508534,3.7
,Colorado,8,2010,2010,Male,M,149,2520662,5.9
,Colorado,8,2011,2011,Female,F,140,2549601,5.5
,Colorado,8,2011,2011,Male,M,216,2567195,8.4
,Colorado,8,2012,2012,Female,F,139,2583877,5.4
,Colorado,8,2012,2012,Male,M,205,2603705,7.9
,Colorado,8,2013,2013,Female,F,131,2621921,5
,Colorado,8,2013,2013,Male,M,228,2646446,8.6
,Colorado,8,2014,2014,Female,F,153,2664707,5.7
,Colorado,8,2014,2014,Male,M,277,2691159,10.3
,Colorado,8,2015,2015,Female,F,157,2712811,5.8
,Colorado,8,2015,2015,Male,M,274,2743763,10
,Colorado,8,2016,2016,Female,F,164,2754727,6
,Colorado,8,2016,2016,Male,M,314,2785818,11.3
,Colorado,8,2017,2017,Female,F,177,2784821,6.4
,Colorado,8,2017,2017,Male,M,322,2822333,11.4
,Colorado,8,2018,2018,Female,F,156,2827696,5.5
,Colorado,8,2018,2018,Male,M,354,2867868,12.3
,Colorado,8,2019,2019,Female,F,188,2857388,6.6
,Colorado,8,2019,2019,Male,M,365,2901348,12.6
,Colorado,8,2020,2020,Female,F,266,2881832,9.2
,Colorado,8,2020,2020,Male,M,632,2925887,21.6
,Connecticut,9,1999,1999,Female,F,26,1747148,1.5
,Connecticut,9,1999,1999,Male,M,108,1639253,6.6
,Connecticut,9,2000,2000,Female,F,17,1756246,Unreliable
,Connecticut,9,2000,2000,Male,M,134,1649319,8.1
,Connecticut,9,2001,2001,Female,F,25,1768959,1.4
,Connecticut,9,2001,2001,Male,M,108,1663876,6.5
,Connecticut,9,2002,2002,Female,F,31,1780500,1.7
,Connecticut,9,2002,2002,Male,M,122,1678249,7.3
,Connecticut,9,2003,2003,Female,F,35,1793468,2
,Connecticut,9,2003,2003,Male,M,125,1690868,7.4
,Connecticut,9,2004,2004,Female,F,37,1798078,2.1
,Connecticut,9,2004,2004,Male,M,138,1698016,8.1
,Connecticut,9,2005,2005,Female,F,39,1802068,2.2
,Connecticut,9,2005,2005,Male,M,114,1704888,6.7
,Connecticut,9,2006,2006,Female,F,44,1807675,2.4
,Connecticut,9,2006,2006,Male,M,166,1709785,9.7
,Connecticut,9,2007,2007,Female,F,62,1811617,3.4
,Connecticut,9,2007,2007,Male,M,169,1715653,9.9
,Connecticut,9,2008,2008,Female,F,57,1820749,3.1
,Connecticut,9,2008,2008,Male,M,160,1724830,9.3
,Connecticut,9,2009,2009,Female,F,56,1828779,3.1
,Connecticut,9,2009,2009,Male,M,149,1733028,8.6
,Connecticut,9,2010,2010,Female,F,59,1834483,3.2
,Connecticut,9,2010,2010,Male,M,145,1739614,8.3
,Connecticut,9,2011,2011,Female,F,54,1835893,2.9
,Connecticut,9,2011,2011,Male,M,143,1744816,8.2
,Connecticut,9,2012,2012,Female,F,49,1840431,2.7
,Connecticut,9,2012,2012,Male,M,145,1749916,8.3
,Connecticut,9,2013,2013,Female,F,116,1841929,6.3
,Connecticut,9,2013,2013,Male,M,289,1754151,16.5
,Connecticut,9,2014,2014,Female,F,148,1842128,8
,Connecticut,9,2014,2014,Male,M,343,1754549,19.5
,Connecticut,9,2015,2015,Female,F,164,1839139,8.9
,Connecticut,9,2015,2015,Male,M,483,1751747,27.6
,Connecticut,9,2016,2016,Female,F,202,1830837,11
,Connecticut,9,2016,2016,Male,M,609,1745615,34.9
,Connecticut,9,2017,2017,Female,F,221,1836384,12
,Connecticut,9,2017,2017,Male,M,706,1751800,40.3
,Connecticut,9,2018,2018,Female,F,213,1829270,11.6
,Connecticut,9,2018,2018,Male,M,701,1743395,40.2
,Connecticut,9,2019,2019,Female,F,247,1825870,13.5
,Connecticut,9,2019,2019,Male,M,809,1739417,46.5
,Connecticut,9,2020,2020,Female,F,298,1822086,16.4
,Connecticut,9,2020,2020,Male,M,923,1734920,53.2
,Delaware,10,1999,1999,Female,F,Suppressed,398732,Suppressed
,Delaware,10,1999,1999,Male,M,20,376258,5.3
,Delaware,10,2000,2000,Female,F,11,403059,Unreliable
,Delaware,10,2000,2000,Male,M,12,380541,Unreliable
,Delaware,10,2001,2001,Female,F,Suppressed,409349,Suppressed
,Delaware,10,2001,2001,Male,M,16,386350,Unreliable
,Delaware,10,2002,2002,Female,F,Suppressed,414652,Suppressed
,Delaware,10,2002,2002,Male,M,29,391517,7.4
,Delaware,10,2003,2003,Female,F,Suppressed,420802,Suppressed
,Delaware,10,2003,2003,Male,M,24,397201,6
,Delaware,10,2004,2004,Female,F,Suppressed,427320,Suppressed
,Delaware,10,2004,2004,Male,M,21,403483,5.2
,Delaware,10,2005,2005,Female,F,Suppressed,435227,Suppressed
,Delaware,10,2005,2005,Male,M,15,409923,Unreliable
,Delaware,10,2006,2006,Female,F,Suppressed,442766,Suppressed
,Delaware,10,2006,2006,Male,M,23,416502,5.5
,Delaware,10,2007,2007,Female,F,13,449398,Unreliable
,Delaware,10,2007,2007,Male,M,19,422351,Unreliable
,Delaware,10,2008,2008,Female,F,20,455481,4.4
,Delaware,10,2008,2008,Male,M,32,428393,7.5
,Delaware,10,2009,2009,Female,F,23,459795,5
,Delaware,10,2009,2009,Male,M,39,431935,9
,Delaware,10,2010,2010,Female,F,36,462995,7.8
,Delaware,10,2010,2010,Male,M,51,434939,11.7
,Delaware,10,2011,2011,Female,F,36,467299,7.7
,Delaware,10,2011,2011,Male,M,50,439836,11.4
,Delaware,10,2012,2012,Female,F,22,472734,4.7
,Delaware,10,2012,2012,Male,M,45,444358,10.1
,Delaware,10,2013,2013,Female,F,28,477802,5.9
,Delaware,10,2013,2013,Male,M,67,447947,15
,Delaware,10,2014,2014,Female,F,32,482925,6.6
,Delaware,10,2014,2014,Male,M,71,452689,15.7
,Delaware,10,2015,2015,Female,F,42,488125,8.6
,Delaware,10,2015,2015,Male,M,77,457809,16.8
,Delaware,10,2016,2016,Female,F,44,491395,9
,Delaware,10,2016,2016,Male,M,102,460670,22.1
,Delaware,10,2017,2017,Female,F,69,496425,13.9
,Delaware,10,2017,2017,Male,M,172,465514,36.9
,Delaware,10,2018,2018,Female,F,102,499244,20.4
,Delaware,10,2018,2018,Male,M,239,467927,51.1
,Delaware,10,2019,2019,Female,F,104,502971,20.7
,Delaware,10,2019,2019,Male,M,264,470793,56.1
,Delaware,10,2020,2020,Female,F,129,510069,25.3
,Delaware,10,2020,2020,Male,M,267,476740,56
,District of Columbia,11,1999,1999,Female,F,Suppressed,301802,Suppressed
,District of Columbia,11,1999,1999,Male,M,27,268418,10.1
,District of Columbia,11,2000,2000,Female,F,12,302693,Unreliable
,District of Columbia,11,2000,2000,Male,M,26,269366,9.7
,District of Columbia,11,2001,2001,Female,F,Suppressed,303740,Suppressed
,District of Columbia,11,2001,2001,Male,M,32,270764,11.8
,District of Columbia,11,2002,2002,Female,F,Suppressed,303146,Suppressed
,District of Columbia,11,2002,2002,Male,M,17,270012,Unreliable
,District of Columbia,11,2003,2003,Female,F,17,300607,Unreliable
,District of Columbia,11,2003,2003,Male,M,36,267895,13.4
,District of Columbia,11,2004,2004,Female,F,Suppressed,300284,Suppressed
,District of Columbia,11,2004,2004,Male,M,35,267470,13.1
,District of Columbia,11,2005,2005,Female,F,11,299613,Unreliable
,District of Columbia,11,2005,2005,Male,M,18,267523,Unreliable
,District of Columbia,11,2006,2006,Female,F,18,301322,Unreliable
,District of Columbia,11,2006,2006,Male,M,32,269359,11.9
,District of Columbia,11,2007,2007,Female,F,Suppressed,302949,Suppressed
,District of Columbia,11,2007,2007,Male,M,13,271455,Unreliable
,District of Columbia,11,2008,2008,Female,F,Suppressed,306265,Suppressed
,District of Columbia,11,2008,2008,Male,M,16,273971,Unreliable
,District of Columbia,11,2009,2009,Female,F,0,311828,Unreliable
,District of Columbia,11,2009,2009,Male,M,Suppressed,280400,Suppressed
,District of Columbia,11,2010,2010,Female,F,Suppressed,317501,Suppressed
,District of Columbia,11,2010,2010,Male,M,22,284222,7.7
,District of Columbia,11,2011,2011,Female,F,12,325775,Unreliable
,District of Columbia,11,2011,2011,Male,M,27,292221,9.2
,District of Columbia,11,2012,2012,Female,F,16,333282,Unreliable
,District of Columbia,11,2012,2012,Male,M,20,299041,6.7
,District of Columbia,11,2013,2013,Female,F,11,340199,Unreliable
,District of Columbia,11,2013,2013,Male,M,37,306250,12.1
,District of Columbia,11,2014,2014,Female,F,15,346293,Unreliable
,District of Columbia,11,2014,2014,Male,M,41,312600,13.1
,District of Columbia,11,2015,2015,Female,F,25,353627,7.1
,District of Columbia,11,2015,2015,Male,M,67,318601,21
,District of Columbia,11,2016,2016,Female,F,52,357940,14.5
,District of Columbia,11,2016,2016,Male,M,135,323230,41.8
,District of Columbia,11,2017,2017,Female,F,68,364773,18.6
,District of Columbia,11,2017,2017,Male,M,157,329199,47.7
,District of Columbia,11,2018,2018,Female,F,39,369148,10.6
,District of Columbia,11,2018,2018,Male,M,136,333307,40.8
,District of Columbia,11,2019,2019,Female,F,57,371038,15.4
,District of Columbia,11,2019,2019,Male,M,168,334711,50.2
,District of Columbia,11,2020,2020,Female,F,89,374884,23.7
,District of Columbia,11,2020,2020,Male,M,220,337932,65.1
,Florida,12,1999,1999,Female,F,75,8073847,0.9
,Florida,12,1999,1999,Male,M,227,7685574,3
,Florida,12,2000,2000,Female,F,107,8184663,1.3
,Florida,12,2000,2000,Male,M,342,7797715,4.4
,Florida,12,2001,2001,Female,F,185,8372776,2.2
,Florida,12,2001,2001,Male,M,539,7984190,6.8
,Florida,12,2002,2002,Female,F,239,8541734,2.8
,Florida,12,2002,2002,Male,M,549,8147636,6.7
,Florida,12,2003,2003,Female,F,264,8697573,3
,Florida,12,2003,2003,Male,M,657,8306512,7.9
,Florida,12,2004,2004,Female,F,328,8902447,3.7
,Florida,12,2004,2004,Male,M,682,8512871,8
,Florida,12,2005,2005,Female,F,287,9117950,3.1
,Florida,12,2005,2005,Male,M,655,8724088,7.5
,Florida,12,2006,2006,Female,F,325,9280080,3.5
,Florida,12,2006,2006,Male,M,730,8886910,8.2
,Florida,12,2007,2007,Female,F,420,9378587,4.5
,Florida,12,2007,2007,Male,M,876,8989255,9.7
,Florida,12,2008,2008,Female,F,375,9465279,4
,Florida,12,2008,2008,Male,M,900,9062026,9.9
,Florida,12,2009,2009,Female,F,459,9534289,4.8
,Florida,12,2009,2009,Male,M,908,9118355,10
,Florida,12,2010,2010,Female,F,471,9611955,4.9
,Florida,12,2010,2010,Male,M,992,9189355,10.8
,Florida,12,2011,2011,Female,F,496,9736166,5.1
,Florida,12,2011,2011,Male,M,896,9321376,9.6
,Florida,12,2012,2012,Female,F,439,9869741,4.4
,Florida,12,2012,2012,Male,M,714,9447827,7.6
,Florida,12,2013,2013,Female,F,396,9990213,4
,Florida,12,2013,2013,Male,M,696,9562647,7.3
,Florida,12,2014,2014,Female,F,445,10170011,4.4
,Florida,12,2014,2014,Male,M,791,9723286,8.1
,Florida,12,2015,2015,Female,F,567,10368733,5.5
,Florida,12,2015,2015,Male,M,1109,9902539,11.2
,Florida,12,2016,2016,Female,F,762,10542288,7.2
,Florida,12,2016,2016,Male,M,1860,10070151,18.5
,Florida,12,2017,2017,Female,F,896,10727581,8.4
,Florida,12,2017,2017,Male,M,2153,10256819,21
,Florida,12,2018,2018,Female,F,943,10887548,8.7
,Florida,12,2018,2018,Male,M,2053,10411777,19.7
,Florida,12,2019,2019,Female,F,1021,10980681,9.3
,Florida,12,2019,2019,Male,M,2552,10497056,24.3
,Florida,12,2020,2020,Female,F,1456,11113132,13.1
,Florida,12,2020,2020,Male,M,3857,10620180,36.3
,Georgia,13,1999,1999,Female,F,12,4096032,Unreliable
,Georgia,13,1999,1999,Male,M,57,3949934,1.4
,Georgia,13,2000,2000,Female,F,25,4159340,0.6
,Georgia,13,2000,2000,Male,M,73,4027113,1.8
,Georgia,13,2001,2001,Female,F,41,4256162,1
,Georgia,13,2001,2001,Male,M,113,4120876,2.7
,Georgia,13,2002,2002,Female,F,58,4327934,1.3
,Georgia,13,2002,2002,Male,M,132,4180322,3.2
,Georgia,13,2003,2003,Female,F,74,4394952,1.7
,Georgia,13,2003,2003,Male,M,139,4227841,3.3
,Georgia,13,2004,2004,Female,F,88,4463524,2
,Georgia,13,2004,2004,Male,M,142,4305728,3.3
,Georgia,13,2005,2005,Female,F,92,4555263,2
,Georgia,13,2005,2005,Male,M,178,4370659,4.1
,Georgia,13,2006,2006,Female,F,107,4670606,2.3
,Georgia,13,2006,2006,Male,M,194,4485207,4.3
,Georgia,13,2007,2007,Female,F,127,4777572,2.7
,Georgia,13,2007,2007,Male,M,232,4572416,5.1
,Georgia,13,2008,2008,Female,F,117,4856984,2.4
,Georgia,13,2008,2008,Male,M,246,4647859,5.3
,Georgia,13,2009,2009,Female,F,161,4917756,3.3
,Georgia,13,2009,2009,Male,M,277,4703090,5.9
,Georgia,13,2010,2010,Female,F,196,4958482,4
,Georgia,13,2010,2010,Male,M,277,4729171,5.9
,Georgia,13,2011,2011,Female,F,214,5012403,4.3
,Georgia,13,2011,2011,Male,M,287,4802807,6
,Georgia,13,2012,2012,Female,F,200,5068921,3.9
,Georgia,13,2012,2012,Male,M,296,4851024,6.1
,Georgia,13,2013,2013,Female,F,195,5110806,3.8
,Georgia,13,2013,2013,Male,M,290,4881361,5.9
,Georgia,13,2014,2014,Female,F,239,5170356,4.6
,Georgia,13,2014,2014,Male,M,421,4926987,8.5
,Georgia,13,2015,2015,Female,F,312,5234978,6
,Georgia,13,2015,2015,Male,M,489,4979882,9.8
,Georgia,13,2016,2016,Female,F,327,5289906,6.2
,Georgia,13,2016,2016,Male,M,529,5020465,10.5
,Georgia,13,2017,2017,Female,F,341,5353872,6.4
