state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
Arizona,4.0,2016.0,2016.0,22 years,22.0,17.0,97040.0,
Arizona,4.0,2016.0,2016.0,23 years,23.0,17.0,99406.0,
Arizona,4.0,2016.0,2016.0,24 years,24.0,21.0,100396.0,20.9
Arizona,4.0,2016.0,2016.0,25 years,25.0,19.0,103732.0,
Arizona,4.0,2016.0,2016.0,26 years,26.0,18.0,102389.0,
Arizona,4.0,2016.0,2016.0,27 years,27.0,18.0,96432.0,
Arizona,4.0,2016.0,2016.0,28 years,28.0,21.0,92288.0,22.8
Arizona,4.0,2016.0,2016.0,29 years,29.0,16.0,89566.0,
Arizona,4.0,2016.0,2016.0,30 years,30.0,23.0,89174.0,25.8
Arizona,4.0,2016.0,2016.0,31 years,31.0,22.0,90589.0,24.3
Arizona,4.0,2016.0,2016.0,32 years,32.0,14.0,88235.0,
Arizona,4.0,2016.0,2016.0,33 years,33.0,16.0,90384.0,
Arizona,4.0,2016.0,2016.0,34 years,34.0,19.0,90339.0,
Arizona,4.0,2016.0,2016.0,35 years,35.0,11.0,90058.0,
Arizona,4.0,2016.0,2016.0,36 years,36.0,14.0,91540.0,
Arizona,4.0,2016.0,2016.0,37 years,37.0,13.0,85245.0,
Arizona,4.0,2016.0,2016.0,38 years,38.0,12.0,83622.0,
Arizona,4.0,2016.0,2016.0,39 years,39.0,12.0,83006.0,
Arizona,4.0,2016.0,2016.0,40 years,40.0,15.0,80768.0,
Arizona,4.0,2016.0,2016.0,41 years,41.0,13.0,84720.0,
Arizona,4.0,2016.0,2016.0,42 years,42.0,14.0,81535.0,
Arizona,4.0,2016.0,2016.0,43 years,43.0,15.0,80693.0,
Arizona,4.0,2016.0,2016.0,44 years,44.0,11.0,84033.0,
Arizona,4.0,2016.0,2016.0,45 years,45.0,23.0,87944.0,26.2
Arizona,4.0,2016.0,2016.0,47 years,47.0,15.0,83478.0,
Arizona,4.0,2016.0,2016.0,48 years,48.0,18.0,81155.0,
Arizona,4.0,2016.0,2016.0,49 years,49.0,13.0,79661.0,
Arizona,4.0,2016.0,2016.0,50 years,50.0,14.0,80351.0,
Arizona,4.0,2016.0,2016.0,52 years,52.0,14.0,86522.0,
Arizona,4.0,2016.0,2016.0,54 years,54.0,12.0,86891.0,
Arizona,4.0,2016.0,2016.0,55 years,55.0,11.0,87187.0,
Arizona,4.0,2016.0,2016.0,56 years,56.0,12.0,88953.0,
Arizona,4.0,2016.0,2016.0,58 years,58.0,22.0,85230.0,25.8
Arizona,4.0,2016.0,2016.0,59 years,59.0,12.0,84768.0,
Arizona,4.0,2017.0,2017.0,18 years,18.0,12.0,94174.0,
Arizona,4.0,2017.0,2017.0,20 years,20.0,15.0,93413.0,
Arizona,4.0,2017.0,2017.0,21 years,21.0,10.0,94972.0,
Arizona,4.0,2017.0,2017.0,22 years,22.0,22.0,96716.0,22.7
Arizona,4.0,2017.0,2017.0,23 years,23.0,26.0,99591.0,26.1
Arizona,4.0,2017.0,2017.0,24 years,24.0,13.0,99610.0,
Arizona,4.0,2017.0,2017.0,25 years,25.0,19.0,102428.0,
Arizona,4.0,2017.0,2017.0,26 years,26.0,21.0,104440.0,20.1
Arizona,4.0,2017.0,2017.0,27 years,27.0,24.0,102979.0,23.3
Arizona,4.0,2017.0,2017.0,28 years,28.0,23.0,96534.0,23.8
Arizona,4.0,2017.0,2017.0,29 years,29.0,26.0,93551.0,27.8
Arizona,4.0,2017.0,2017.0,30 years,30.0,19.0,91153.0,
Arizona,4.0,2017.0,2017.0,31 years,31.0,13.0,91803.0,
Arizona,4.0,2017.0,2017.0,32 years,32.0,25.0,92463.0,27.0
Arizona,4.0,2017.0,2017.0,33 years,33.0,18.0,89358.0,
Arizona,4.0,2017.0,2017.0,34 years,34.0,24.0,91185.0,26.3
Arizona,4.0,2017.0,2017.0,35 years,35.0,19.0,91584.0,
Arizona,4.0,2017.0,2017.0,36 years,36.0,22.0,90634.0,24.3
Arizona,4.0,2017.0,2017.0,37 years,37.0,16.0,92639.0,
Arizona,4.0,2017.0,2017.0,38 years,38.0,15.0,86015.0,
Arizona,4.0,2017.0,2017.0,39 years,39.0,21.0,84008.0,25.0
Arizona,4.0,2017.0,2017.0,40 years,40.0,19.0,83911.0,
Arizona,4.0,2017.0,2017.0,41 years,41.0,15.0,81406.0,
Arizona,4.0,2017.0,2017.0,42 years,42.0,15.0,84917.0,
Arizona,4.0,2017.0,2017.0,43 years,43.0,14.0,81976.0,
Arizona,4.0,2017.0,2017.0,44 years,44.0,13.0,81590.0,
Arizona,4.0,2017.0,2017.0,45 years,45.0,13.0,84027.0,
Arizona,4.0,2017.0,2017.0,46 years,46.0,19.0,88830.0,
Arizona,4.0,2017.0,2017.0,47 years,47.0,19.0,89177.0,
Arizona,4.0,2017.0,2017.0,48 years,48.0,15.0,84101.0,
Arizona,4.0,2017.0,2017.0,49 years,49.0,20.0,81549.0,24.5
Arizona,4.0,2017.0,2017.0,50 years,50.0,11.0,79997.0,
Arizona,4.0,2017.0,2017.0,51 years,51.0,17.0,80702.0,
Arizona,4.0,2017.0,2017.0,52 years,52.0,11.0,85838.0,
Arizona,4.0,2017.0,2017.0,53 years,53.0,16.0,86622.0,
Arizona,4.0,2017.0,2017.0,54 years,54.0,15.0,86921.0,
Arizona,4.0,2017.0,2017.0,55 years,55.0,17.0,86700.0,
Arizona,4.0,2017.0,2017.0,56 years,56.0,15.0,88013.0,
Arizona,4.0,2017.0,2017.0,57 years,57.0,20.0,88940.0,22.5
Arizona,4.0,2017.0,2017.0,58 years,58.0,20.0,85946.0,23.3
Arizona,4.0,2017.0,2017.0,59 years,59.0,16.0,86010.0,
Arizona,4.0,2017.0,2017.0,60 years,60.0,11.0,85261.0,
Arizona,4.0,2017.0,2017.0,61 years,61.0,10.0,82700.0,
Arizona,4.0,2017.0,2017.0,62 years,62.0,13.0,82736.0,
Arizona,4.0,2018.0,2018.0,18 years,18.0,14.0,98259.0,
Arizona,4.0,2018.0,2018.0,19 years,19.0,18.0,96961.0,
Arizona,4.0,2018.0,2018.0,20 years,20.0,30.0,95670.0,31.4
Arizona,4.0,2018.0,2018.0,21 years,21.0,27.0,96903.0,27.9
Arizona,4.0,2018.0,2018.0,22 years,22.0,19.0,97874.0,
Arizona,4.0,2018.0,2018.0,23 years,23.0,30.0,100561.0,29.8
Arizona,4.0,2018.0,2018.0,24 years,24.0,26.0,101168.0,25.7
Arizona,4.0,2018.0,2018.0,25 years,25.0,31.0,102245.0,30.3
Arizona,4.0,2018.0,2018.0,26 years,26.0,34.0,104716.0,32.5
Arizona,4.0,2018.0,2018.0,27 years,27.0,29.0,106747.0,27.2
Arizona,4.0,2018.0,2018.0,28 years,28.0,22.0,105131.0,20.9
Arizona,4.0,2018.0,2018.0,29 years,29.0,32.0,99141.0,32.3
Arizona,4.0,2018.0,2018.0,30 years,30.0,28.0,95840.0,29.2
Arizona,4.0,2018.0,2018.0,31 years,31.0,24.0,93001.0,25.8
Arizona,4.0,2018.0,2018.0,32 years,32.0,23.0,94154.0,24.4
Arizona,4.0,2018.0,2018.0,33 years,33.0,25.0,93944.0,26.6
Arizona,4.0,2018.0,2018.0,34 years,34.0,23.0,90926.0,25.3
Arizona,4.0,2018.0,2018.0,35 years,35.0,25.0,92849.0,26.9
Arizona,4.0,2018.0,2018.0,36 years,36.0,31.0,92962.0,33.3
Arizona,4.0,2018.0,2018.0,37 years,37.0,29.0,91870.0,31.6
Arizona,4.0,2018.0,2018.0,38 years,38.0,24.0,94135.0,25.5
Arizona,4.0,2018.0,2018.0,39 years,39.0,29.0,87071.0,33.3
Arizona,4.0,2018.0,2018.0,40 years,40.0,18.0,85115.0,
Arizona,4.0,2018.0,2018.0,41 years,41.0,22.0,84744.0,26.0
Arizona,4.0,2018.0,2018.0,42 years,42.0,10.0,82708.0,
Arizona,4.0,2018.0,2018.0,43 years,43.0,16.0,85750.0,
Arizona,4.0,2018.0,2018.0,44 years,44.0,12.0,83227.0,
Arizona,4.0,2018.0,2018.0,45 years,45.0,16.0,82402.0,
Arizona,4.0,2018.0,2018.0,46 years,46.0,22.0,84940.0,25.9
Arizona,4.0,2018.0,2018.0,47 years,47.0,16.0,89628.0,
Arizona,4.0,2018.0,2018.0,48 years,48.0,19.0,90146.0,
Arizona,4.0,2018.0,2018.0,49 years,49.0,16.0,85049.0,
Arizona,4.0,2018.0,2018.0,50 years,50.0,10.0,82245.0,
Arizona,4.0,2018.0,2018.0,51 years,51.0,16.0,80875.0,
Arizona,4.0,2018.0,2018.0,52 years,52.0,11.0,81402.0,
Arizona,4.0,2018.0,2018.0,53 years,53.0,20.0,86511.0,23.1
Arizona,4.0,2018.0,2018.0,54 years,54.0,18.0,87592.0,
Arizona,4.0,2018.0,2018.0,55 years,55.0,18.0,87657.0,
Arizona,4.0,2018.0,2018.0,56 years,56.0,21.0,87941.0,23.9
Arizona,4.0,2018.0,2018.0,57 years,57.0,13.0,89270.0,
Arizona,4.0,2018.0,2018.0,58 years,58.0,17.0,90100.0,
Arizona,4.0,2018.0,2018.0,59 years,59.0,14.0,87117.0,
Arizona,4.0,2018.0,2018.0,60 years,60.0,14.0,87083.0,
Arizona,4.0,2018.0,2018.0,61 years,61.0,10.0,86496.0,
Arizona,4.0,2018.0,2018.0,63 years,63.0,10.0,84332.0,
Arizona,4.0,2019.0,2019.0,17 years,17.0,11.0,93129.0,
Arizona,4.0,2019.0,2019.0,18 years,18.0,14.0,98200.0,
Arizona,4.0,2019.0,2019.0,19 years,19.0,20.0,100162.0,20.0
Arizona,4.0,2019.0,2019.0,20 years,20.0,30.0,96889.0,31.0
Arizona,4.0,2019.0,2019.0,21 years,21.0,33.0,98003.0,33.7
Arizona,4.0,2019.0,2019.0,22 years,22.0,26.0,98767.0,26.3
Arizona,4.0,2019.0,2019.0,23 years,23.0,25.0,100686.0,24.8
Arizona,4.0,2019.0,2019.0,24 years,24.0,43.0,101137.0,42.5
Arizona,4.0,2019.0,2019.0,25 years,25.0,29.0,102802.0,28.2
Arizona,4.0,2019.0,2019.0,26 years,26.0,24.0,103067.0,23.3
Arizona,4.0,2019.0,2019.0,27 years,27.0,41.0,105931.0,38.7
Arizona,4.0,2019.0,2019.0,28 years,28.0,42.0,107460.0,39.1
Arizona,4.0,2019.0,2019.0,29 years,29.0,35.0,106619.0,32.8
Arizona,4.0,2019.0,2019.0,30 years,30.0,35.0,100169.0,34.9
Arizona,4.0,2019.0,2019.0,31 years,31.0,39.0,96726.0,40.3
Arizona,4.0,2019.0,2019.0,32 years,32.0,27.0,94163.0,28.7
Arizona,4.0,2019.0,2019.0,33 years,33.0,34.0,95058.0,35.8
Arizona,4.0,2019.0,2019.0,34 years,34.0,22.0,95098.0,23.1
Arizona,4.0,2019.0,2019.0,35 years,35.0,38.0,91880.0,41.4
Arizona,4.0,2019.0,2019.0,36 years,36.0,38.0,93730.0,40.5
Arizona,4.0,2019.0,2019.0,37 years,37.0,42.0,93611.0,44.9
Arizona,4.0,2019.0,2019.0,38 years,38.0,22.0,93052.0,23.6
Arizona,4.0,2019.0,2019.0,39 years,39.0,22.0,94708.0,23.2
Arizona,4.0,2019.0,2019.0,40 years,40.0,17.0,87807.0,
Arizona,4.0,2019.0,2019.0,41 years,41.0,25.0,85655.0,29.2
Arizona,4.0,2019.0,2019.0,42 years,42.0,25.0,85735.0,29.2
Arizona,4.0,2019.0,2019.0,43 years,43.0,25.0,83246.0,30.0
Arizona,4.0,2019.0,2019.0,44 years,44.0,15.0,86603.0,
Arizona,4.0,2019.0,2019.0,45 years,45.0,15.0,83835.0,
Arizona,4.0,2019.0,2019.0,46 years,46.0,16.0,83060.0,
Arizona,4.0,2019.0,2019.0,47 years,47.0,19.0,85465.0,
Arizona,4.0,2019.0,2019.0,48 years,48.0,21.0,90253.0,23.3
Arizona,4.0,2019.0,2019.0,49 years,49.0,20.0,90730.0,22.0
Arizona,4.0,2019.0,2019.0,50 years,50.0,21.0,85488.0,24.6
Arizona,4.0,2019.0,2019.0,51 years,51.0,17.0,82818.0,
Arizona,4.0,2019.0,2019.0,52 years,52.0,18.0,81468.0,
Arizona,4.0,2019.0,2019.0,53 years,53.0,23.0,81932.0,28.1
Arizona,4.0,2019.0,2019.0,54 years,54.0,12.0,87041.0,
Arizona,4.0,2019.0,2019.0,55 years,55.0,19.0,88239.0,
Arizona,4.0,2019.0,2019.0,56 years,56.0,20.0,88626.0,22.6
Arizona,4.0,2019.0,2019.0,57 years,57.0,21.0,88876.0,23.6
Arizona,4.0,2019.0,2019.0,58 years,58.0,19.0,90077.0,
Arizona,4.0,2019.0,2019.0,59 years,59.0,17.0,90913.0,
Arizona,4.0,2019.0,2019.0,60 years,60.0,22.0,88044.0,25.0
Arizona,4.0,2019.0,2019.0,61 years,61.0,12.0,87973.0,
Arizona,4.0,2019.0,2019.0,65 years,65.0,10.0,83374.0,
Arizona,4.0,2019.0,2019.0,67 years,67.0,10.0,78896.0,
Arizona,4.0,2020.0,2020.0,15 years,15.0,10.0,96003.0,
Arizona,4.0,2020.0,2020.0,17 years,17.0,23.0,92897.0,24.8
Arizona,4.0,2020.0,2020.0,18 years,18.0,23.0,96838.0,23.8
Arizona,4.0,2020.0,2020.0,19 years,19.0,35.0,100478.0,34.8
Arizona,4.0,2020.0,2020.0,20 years,20.0,41.0,100239.0,40.9
Arizona,4.0,2020.0,2020.0,21 years,21.0,43.0,99672.0,43.1
Arizona,4.0,2020.0,2020.0,22 years,22.0,49.0,100403.0,48.8
Arizona,4.0,2020.0,2020.0,23 years,23.0,47.0,102036.0,46.1
Arizona,4.0,2020.0,2020.0,24 years,24.0,55.0,101998.0,53.9
Arizona,4.0,2020.0,2020.0,25 years,25.0,54.0,102933.0,52.5
Arizona,4.0,2020.0,2020.0,26 years,26.0,50.0,104621.0,47.8
Arizona,4.0,2020.0,2020.0,27 years,27.0,56.0,105097.0,53.3
Arizona,4.0,2020.0,2020.0,28 years,28.0,49.0,107787.0,45.5
Arizona,4.0,2020.0,2020.0,29 years,29.0,69.0,109351.0,63.1
Arizona,4.0,2020.0,2020.0,30 years,30.0,57.0,108402.0,52.6
Arizona,4.0,2020.0,2020.0,31 years,31.0,74.0,101541.0,72.9
Arizona,4.0,2020.0,2020.0,32 years,32.0,47.0,98666.0,47.6
Arizona,4.0,2020.0,2020.0,33 years,33.0,57.0,95665.0,59.6
Arizona,4.0,2020.0,2020.0,34 years,34.0,46.0,96767.0,47.5
Arizona,4.0,2020.0,2020.0,35 years,35.0,57.0,96310.0,59.2
Arizona,4.0,2020.0,2020.0,36 years,36.0,54.0,92863.0,58.2
Arizona,4.0,2020.0,2020.0,37 years,37.0,49.0,94531.0,51.8
Arizona,4.0,2020.0,2020.0,38 years,38.0,39.0,94873.0,41.1
Arizona,4.0,2020.0,2020.0,39 years,39.0,39.0,94005.0,41.5
Arizona,4.0,2020.0,2020.0,40 years,40.0,39.0,95957.0,40.6
Arizona,4.0,2020.0,2020.0,41 years,41.0,24.0,88271.0,27.2
Arizona,4.0,2020.0,2020.0,42 years,42.0,29.0,86546.0,33.5
Arizona,4.0,2020.0,2020.0,43 years,43.0,25.0,86290.0,29.0
Arizona,4.0,2020.0,2020.0,44 years,44.0,24.0,84270.0,28.5
Arizona,4.0,2020.0,2020.0,45 years,45.0,27.0,87537.0,30.8
Arizona,4.0,2020.0,2020.0,46 years,46.0,21.0,84598.0,24.8
Arizona,4.0,2020.0,2020.0,47 years,47.0,25.0,83503.0,29.9
Arizona,4.0,2020.0,2020.0,48 years,48.0,29.0,86266.0,33.6
Arizona,4.0,2020.0,2020.0,49 years,49.0,29.0,91186.0,31.8
Arizona,4.0,2020.0,2020.0,50 years,50.0,31.0,91588.0,33.8
Arizona,4.0,2020.0,2020.0,51 years,51.0,24.0,86195.0,27.8
Arizona,4.0,2020.0,2020.0,52 years,52.0,27.0,83589.0,32.3
Arizona,4.0,2020.0,2020.0,53 years,53.0,25.0,82326.0,30.4
Arizona,4.0,2020.0,2020.0,54 years,54.0,24.0,82896.0,29.0
Arizona,4.0,2020.0,2020.0,55 years,55.0,17.0,88002.0,
Arizona,4.0,2020.0,2020.0,56 years,56.0,22.0,89631.0,24.5
Arizona,4.0,2020.0,2020.0,57 years,57.0,17.0,89962.0,
Arizona,4.0,2020.0,2020.0,58 years,58.0,18.0,90057.0,
Arizona,4.0,2020.0,2020.0,59 years,59.0,24.0,91254.0,26.3
Arizona,4.0,2020.0,2020.0,60 years,60.0,22.0,92029.0,23.9
Arizona,4.0,2020.0,2020.0,61 years,61.0,16.0,89114.0,
Arizona,4.0,2020.0,2020.0,62 years,62.0,10.0,89379.0,
Arizona,4.0,2020.0,2020.0,63 years,63.0,10.0,89102.0,
Arizona,4.0,2020.0,2020.0,64 years,64.0,12.0,86379.0,
Arizona,4.0,2020.0,2020.0,65 years,65.0,12.0,86560.0,
Arkansas,5.0,2015.0,2015.0,39 years,39.0,10.0,34810.0,
Arkansas,5.0,2019.0,2019.0,34 years,34.0,11.0,38099.0,
Arkansas,5.0,2020.0,2020.0,28 years,28.0,12.0,41139.0,
Arkansas,5.0,2020.0,2020.0,29 years,29.0,10.0,42640.0,
Arkansas,5.0,2020.0,2020.0,33 years,33.0,11.0,37753.0,
Arkansas,5.0,2020.0,2020.0,34 years,34.0,10.0,37662.0,
Arkansas,5.0,2020.0,2020.0,39 years,39.0,11.0,38444.0,
Arkansas,5.0,2020.0,2020.0,40 years,40.0,10.0,39358.0,
California,6.0,1999.0,1999.0,21 years,21.0,11.0,454099.0,
California,6.0,1999.0,1999.0,22 years,22.0,10.0,458174.0,
California,6.0,1999.0,1999.0,23 years,23.0,11.0,452118.0,
California,6.0,1999.0,1999.0,24 years,24.0,10.0,471819.0,
California,6.0,1999.0,1999.0,25 years,25.0,13.0,478043.0,
California,6.0,1999.0,1999.0,27 years,27.0,18.0,507918.0,
California,6.0,1999.0,1999.0,28 years,28.0,18.0,536071.0,
California,6.0,1999.0,1999.0,29 years,29.0,22.0,555059.0,4.0
California,6.0,1999.0,1999.0,30 years,30.0,14.0,568785.0,
California,6.0,1999.0,1999.0,31 years,31.0,18.0,526838.0,
California,6.0,1999.0,1999.0,32 years,32.0,27.0,534958.0,5.0
California,6.0,1999.0,1999.0,33 years,33.0,37.0,530986.0,7.0
California,6.0,1999.0,1999.0,34 years,34.0,53.0,552992.0,9.6
California,6.0,1999.0,1999.0,35 years,35.0,45.0,581610.0,7.7
California,6.0,1999.0,1999.0,36 years,36.0,39.0,568808.0,6.9
California,6.0,1999.0,1999.0,37 years,37.0,51.0,563651.0,9.0
California,6.0,1999.0,1999.0,38 years,38.0,55.0,559367.0,9.8
California,6.0,1999.0,1999.0,39 years,39.0,52.0,556935.0,9.3
California,6.0,1999.0,1999.0,40 years,40.0,55.0,564095.0,9.8
California,6.0,1999.0,1999.0,41 years,41.0,66.0,525874.0,12.6
California,6.0,1999.0,1999.0,42 years,42.0,52.0,531969.0,9.8
California,6.0,1999.0,1999.0,43 years,43.0,40.0,509603.0,7.8
California,6.0,1999.0,1999.0,44 years,44.0,67.0,500274.0,13.4
California,6.0,1999.0,1999.0,45 years,45.0,68.0,495123.0,13.7
California,6.0,1999.0,1999.0,46 years,46.0,72.0,462829.0,15.6
California,6.0,1999.0,1999.0,47 years,47.0,48.0,451144.0,10.6
California,6.0,1999.0,1999.0,48 years,48.0,57.0,428375.0,13.3
California,6.0,1999.0,1999.0,49 years,49.0,43.0,431538.0,10.0
California,6.0,1999.0,1999.0,50 years,50.0,25.0,432928.0,5.8
California,6.0,1999.0,1999.0,51 years,51.0,32.0,404293.0,7.9
California,6.0,1999.0,1999.0,52 years,52.0,25.0,432598.0,5.8
California,6.0,1999.0,1999.0,53 years,53.0,16.0,317037.0,
California,6.0,1999.0,1999.0,54 years,54.0,15.0,333445.0,
California,6.0,1999.0,1999.0,55 years,55.0,15.0,315724.0,
California,6.0,1999.0,1999.0,56 years,56.0,11.0,316990.0,
California,6.0,1999.0,1999.0,57 years,57.0,17.0,272251.0,
California,6.0,1999.0,1999.0,58 years,58.0,11.0,262279.0,
California,6.0,2000.0,2000.0,26 years,26.0,10.0,479629.0,
California,6.0,2000.0,2000.0,27 years,27.0,11.0,500830.0,
California,6.0,2000.0,2000.0,28 years,28.0,14.0,515683.0,
California,6.0,2000.0,2000.0,29 years,29.0,18.0,551275.0,
California,6.0,2000.0,2000.0,31 years,31.0,16.0,530404.0,
California,6.0,2000.0,2000.0,32 years,32.0,24.0,526149.0,4.6
California,6.0,2000.0,2000.0,33 years,33.0,24.0,519912.0,4.6
California,6.0,2000.0,2000.0,34 years,34.0,24.0,533881.0,4.5
California,6.0,2000.0,2000.0,35 years,35.0,36.0,573400.0,6.3
California,6.0,2000.0,2000.0,36 years,36.0,36.0,562657.0,6.4
California,6.0,2000.0,2000.0,37 years,37.0,32.0,560032.0,5.7
California,6.0,2000.0,2000.0,38 years,38.0,43.0,558614.0,7.7
California,6.0,2000.0,2000.0,39 years,39.0,24.0,560040.0,4.3
California,6.0,2000.0,2000.0,40 years,40.0,40.0,575935.0,6.9
California,6.0,2000.0,2000.0,41 years,41.0,30.0,528663.0,5.7
California,6.0,2000.0,2000.0,42 years,42.0,35.0,538628.0,6.5
California,6.0,2000.0,2000.0,43 years,43.0,28.0,519315.0,5.4
California,6.0,2000.0,2000.0,44 years,44.0,45.0,508057.0,8.9
California,6.0,2000.0,2000.0,45 years,45.0,44.0,513038.0,8.6
California,6.0,2000.0,2000.0,46 years,46.0,26.0,475896.0,5.5
California,6.0,2000.0,2000.0,47 years,47.0,35.0,465367.0,7.5
California,6.0,2000.0,2000.0,48 years,48.0,31.0,443306.0,7.0
California,6.0,2000.0,2000.0,49 years,49.0,31.0,434185.0,7.1
California,6.0,2000.0,2000.0,50 years,50.0,23.0,444820.0,5.2
California,6.0,2000.0,2000.0,51 years,51.0,27.0,410344.0,6.6
California,6.0,2000.0,2000.0,52 years,52.0,14.0,415046.0,
California,6.0,2000.0,2000.0,53 years,53.0,19.0,404876.0,
California,6.0,2000.0,2000.0,55 years,55.0,15.0,324412.0,
California,6.0,2000.0,2000.0,56 years,56.0,11.0,309786.0,
California,6.0,2001.0,2001.0,35 years,35.0,15.0,531637.0,
California,6.0,2001.0,2001.0,37 years,37.0,18.0,565970.0,
California,6.0,2001.0,2001.0,38 years,38.0,18.0,561374.0,
California,6.0,2001.0,2001.0,39 years,39.0,21.0,559872.0,3.8
California,6.0,2001.0,2001.0,40 years,40.0,19.0,557351.0,
California,6.0,2001.0,2001.0,41 years,41.0,15.0,576354.0,
California,6.0,2001.0,2001.0,42 years,42.0,26.0,534781.0,4.9
California,6.0,2001.0,2001.0,43 years,43.0,17.0,535208.0,
California,6.0,2001.0,2001.0,44 years,44.0,23.0,525718.0,4.4
California,6.0,2001.0,2001.0,45 years,45.0,28.0,506381.0,5.5
California,6.0,2001.0,2001.0,46 years,46.0,20.0,511991.0,3.9
California,6.0,2001.0,2001.0,47 years,47.0,24.0,483113.0,5.0
California,6.0,2001.0,2001.0,48 years,48.0,19.0,464819.0,
California,6.0,2001.0,2001.0,49 years,49.0,22.0,445119.0,4.9
California,6.0,2001.0,2001.0,51 years,51.0,14.0,444029.0,
California,6.0,2001.0,2001.0,52 years,52.0,15.0,414547.0,
California,6.0,2001.0,2001.0,53 years,53.0,13.0,407632.0,
California,6.0,2001.0,2001.0,54 years,54.0,16.0,421219.0,
California,6.0,2001.0,2001.0,55 years,55.0,10.0,327545.0,
California,6.0,2002.0,2002.0,20 years,20.0,12.0,504941.0,
California,6.0,2002.0,2002.0,21 years,21.0,16.0,523436.0,
California,6.0,2002.0,2002.0,23 years,23.0,11.0,511021.0,
California,6.0,2002.0,2002.0,24 years,24.0,16.0,500060.0,
California,6.0,2002.0,2002.0,25 years,25.0,15.0,501232.0,
California,6.0,2002.0,2002.0,26 years,26.0,14.0,494788.0,
California,6.0,2002.0,2002.0,28 years,28.0,12.0,495265.0,
California,6.0,2002.0,2002.0,29 years,29.0,10.0,502979.0,
California,6.0,2002.0,2002.0,30 years,30.0,11.0,523133.0,
California,6.0,2002.0,2002.0,31 years,31.0,20.0,546789.0,3.7
California,6.0,2002.0,2002.0,32 years,32.0,24.0,579732.0,4.1
California,6.0,2002.0,2002.0,33 years,33.0,26.0,540840.0,4.8
California,6.0,2002.0,2002.0,34 years,34.0,26.0,531005.0,4.9
California,6.0,2002.0,2002.0,35 years,35.0,30.0,523201.0,5.7
California,6.0,2002.0,2002.0,36 years,36.0,29.0,530266.0,5.5
California,6.0,2002.0,2002.0,37 years,37.0,26.0,566543.0,4.6
California,6.0,2002.0,2002.0,38 years,38.0,41.0,564817.0,7.3
California,6.0,2002.0,2002.0,39 years,39.0,37.0,559751.0,6.6
California,6.0,2002.0,2002.0,40 years,40.0,43.0,558197.0,7.7
California,6.0,2002.0,2002.0,41 years,41.0,42.0,555982.0,7.6
California,6.0,2002.0,2002.0,42 years,42.0,60.0,574963.0,10.4
California,6.0,2002.0,2002.0,43 years,43.0,43.0,533741.0,8.1
California,6.0,2002.0,2002.0,44 years,44.0,49.0,532838.0,9.2
California,6.0,2002.0,2002.0,45 years,45.0,54.0,523164.0,10.3
California,6.0,2002.0,2002.0,46 years,46.0,66.0,505479.0,13.1
California,6.0,2002.0,2002.0,47 years,47.0,46.0,510632.0,9.0
California,6.0,2002.0,2002.0,48 years,48.0,64.0,481187.0,13.3
California,6.0,2002.0,2002.0,49 years,49.0,38.0,463927.0,8.2
California,6.0,2002.0,2002.0,50 years,50.0,50.0,442723.0,11.3
California,6.0,2002.0,2002.0,51 years,51.0,43.0,434713.0,9.9
California,6.0,2002.0,2002.0,52 years,52.0,38.0,441731.0,8.6
California,6.0,2002.0,2002.0,53 years,53.0,33.0,413114.0,8.0
California,6.0,2002.0,2002.0,54 years,54.0,28.0,405661.0,6.9
California,6.0,2002.0,2002.0,55 years,55.0,26.0,418459.0,6.2
California,6.0,2002.0,2002.0,56 years,56.0,15.0,325855.0,
California,6.0,2002.0,2002.0,57 years,57.0,12.0,321416.0,
California,6.0,2002.0,2002.0,58 years,58.0,16.0,304440.0,
California,6.0,2002.0,2002.0,59 years,59.0,18.0,306294.0,
California,6.0,2003.0,2003.0,24 years,24.0,13.0,518045.0,
California,6.0,2003.0,2003.0,25 years,25.0,10.0,510505.0,
California,6.0,2003.0,2003.0,27 years,27.0,14.0,498575.0,
California,6.0,2003.0,2003.0,28 years,28.0,11.0,511095.0,
California,6.0,2003.0,2003.0,29 years,29.0,16.0,492495.0,
California,6.0,2003.0,2003.0,31 years,31.0,21.0,516308.0,4.1
California,6.0,2003.0,2003.0,32 years,32.0,15.0,550385.0,
California,6.0,2003.0,2003.0,33 years,33.0,15.0,580143.0,
California,6.0,2003.0,2003.0,34 years,34.0,30.0,540512.0,5.6
California,6.0,2003.0,2003.0,35 years,35.0,28.0,533222.0,5.3
California,6.0,2003.0,2003.0,36 years,36.0,28.0,521417.0,5.4
California,6.0,2003.0,2003.0,37 years,37.0,29.0,527858.0,5.5
California,6.0,2003.0,2003.0,38 years,38.0,34.0,565384.0,6.0
California,6.0,2003.0,2003.0,39 years,39.0,43.0,563117.0,7.6
California,6.0,2003.0,2003.0,40 years,40.0,39.0,558377.0,7.0
California,6.0,2003.0,2003.0,41 years,41.0,27.0,557194.0,4.8
California,6.0,2003.0,2003.0,42 years,42.0,45.0,553713.0,8.1
California,6.0,2003.0,2003.0,43 years,43.0,54.0,574579.0,9.4
California,6.0,2003.0,2003.0,44 years,44.0,34.0,531012.0,6.4
California,6.0,2003.0,2003.0,45 years,45.0,49.0,530330.0,9.2
California,6.0,2003.0,2003.0,46 years,46.0,59.0,522726.0,11.3
